"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2015","500.09","496.73","510.53","496.02","","0.73%"
"04/01/2015","496.49","501.35","511.16","494.73","","-0.97%"
"03/01/2015","501.33","513.93","514.93","489.23","","-2.43%"
"02/01/2015","513.82","493.35","514.65","490.33","","4.17%"
"01/01/2015","493.24","500.00","516.61","492.56","","-1.27%"
"12/01/2014","499.58","506.03","511.40","485.95","","-1.37%"
"11/01/2014","506.50","480.96","507.94","480.13","","5.32%"
"10/01/2014","480.90","464.79","481.73","450.54","","3.40%"
"09/01/2014","465.07","463.91","469.96","460.80","","0.28%"
"08/01/2014","463.79","442.99","464.44","442.93","","4.57%"
"07/01/2014","443.51","459.57","468.08","443.51","","-3.44%"
"06/01/2014","459.33","461.41","467.72","455.96","","-0.53%"
"05/01/2014","461.78","453.71","462.06","449.71","","1.75%"
"04/01/2014","453.85","441.72","455.55","438.68","","2.70%"
"03/01/2014","441.92","432.64","442.63","429.09","","1.88%"
"02/01/2014","433.77","419.27","435.59","409.40","","3.49%"
"01/01/2014","419.15","442.18","442.18","415.00","","-5.30%"
"12/01/2013","442.62","441.65","444.31","428.70","","0.24%"
"11/01/2013","441.58","435.61","446.69","433.77","","1.42%"
"10/01/2013","435.38","410.10","441.48","407.71","","6.13%"
"09/01/2013","410.24","406.96","428.16","404.64","","0.96%"
"08/01/2013","406.32","426.21","430.97","402.16","","-4.54%"
"07/01/2013","425.66","410.18","431.55","409.48","","3.88%"
"06/01/2013","409.77","412.28","424.10","401.63","","-0.61%"
"05/01/2013","412.30","422.19","434.67","412.30","","-2.39%"
"04/01/2013","422.39","410.33","428.01","407.95","","2.90%"
"03/01/2013","410.47","392.22","410.71","391.11","","4.50%"
"02/01/2013","392.78","381.47","396.88","380.30","","3.06%"
"01/01/2013","381.12","361.94","382.83","361.94","496.39M","5.64%"
"12/01/2012","360.78","370.42","373.81","355.57","2.95B","-2.54%"
"11/01/2012","370.18","365.31","370.73","349.66","3.34B","1.43%"
"10/01/2012","364.96","369.94","377.55","362.03","3.45B","-1.35%"
"09/01/2012","369.97","365.92","374.11","363.53","3.43B","1.11%"
"08/01/2012","365.92","368.30","371.33","362.01","3.39B","-0.65%"
"07/01/2012","368.30","358.92","369.76","355.55","3.63B","2.61%"
"06/01/2012","358.92","347.33","358.92","340.25","3.98B","3.34%"
"05/01/2012","347.33","351.85","354.55","343.75","3.89B","-1.28%"
"04/01/2012","351.85","351.49","354.88","344.62","3.65B","0.10%"
"03/01/2012","351.49","341.18","352.16","338.29","3.39B","3.02%"
"02/01/2012","341.20","329.84","342.29","329.84","3.53B","3.44%"
"01/01/2012","329.84","335.54","338.63","328.18","3.27B","-1.70%"
"12/01/2011","335.54","327.60","338.05","322.76","3.18B","2.42%"
"11/01/2011","327.60","319.89","333.21","310.84","3.51B","2.41%"
"10/01/2011","319.89","306.71","326.83","296.13","3.87B","4.30%"
"09/01/2011","306.71","318.48","320.76","302.31","4.34B","-3.70%"
"08/01/2011","318.50","317.34","320.33","290.39","5.79B","0.37%"
"07/01/2011","317.34","322.66","329.50","317.14","3.22B","-1.65%"
"06/01/2011","322.66","331.93","331.93","315.55","3.81B","-2.85%"
"05/01/2011","332.13","324.45","333.87","322.22","3.54B","2.37%"
"04/01/2011","324.45","308.85","324.92","308.85","3.13B","5.05%"
"03/01/2011","308.85","305.42","310.02","294.81","4.20B","1.12%"
"02/01/2011","305.42","298.26","307.16","298.26","3.83B","2.40%"
"01/01/2011","298.26","303.58","306.24","297.39","3.94B","-1.75%"
"12/01/2010","303.58","292.20","305.39","292.20","3.61B","3.83%"
"11/01/2010","292.38","296.38","301.77","291.28","3.77B","-1.35%"
"10/01/2010","296.38","288.27","298.79","287.20","3.71B","2.81%"
"09/01/2010","288.27","273.37","291.35","273.37","3.54B","5.38%"
"08/01/2010","273.56","277.97","283.19","271.99","3.94B","-1.59%"
"07/01/2010","277.97","262.62","282.44","260.78","4.01B","5.84%"
"06/01/2010","262.64","270.21","277.35","262.11","5.29B","-2.80%"
"05/01/2010","270.21","283.64","285.89","265.14","5.41B","-4.73%"
"04/01/2010","283.64","288.13","290.28","281.59","3.89B","-1.56%"
"03/01/2010","288.13","278.19","290.43","278.19","4.36B","3.57%"
"02/01/2010","278.19","270.88","280.73","265.58","4.28B","2.70%"
"01/01/2010","270.88","274.30","280.13","270.37","3.86B","-1.25%"
"12/01/2009","274.30","276.11","281.32","269.99","3.67B","-0.66%"
"11/01/2009","276.11","265.94","281.15","265.54","3.92B","3.82%"
"10/01/2009","265.94","263.18","274.92","259.95","4.40B","1.04%"
"09/01/2009","263.19","254.89","265.15","251.45","4.45B","3.26%"
"08/01/2009","254.89","252.85","256.90","247.42","3.85B","0.81%"
"07/01/2009","252.85","238.16","256.47","236.57","4.13B","6.16%"
"06/01/2009","238.18","237.76","246.22","233.49","4.49B","0.18%"
