"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/2002","92.02","93.66","100.60","82.90","1.84B","-1.76%"
"07/01/2002","93.67","107.28","108.47","76.60","2.55B","-13.00%"
"06/01/2002","107.67","123.12","124.26","97.88","2.06B","-12.56%"
"05/01/2002","123.14","118.60","127.66","113.74","3.51B","3.64%"
"04/01/2002","118.82","141.26","141.38","116.18","4.47B","-15.94%"
"03/01/2002","141.35","145.17","151.18","139.98","2.79B","-2.16%"
"02/01/2002","144.47","154.34","154.64","136.46","3.87B","-6.44%"
"01/01/2002","154.42","168.71","175.35","147.79","2.48B","-8.14%"
"12/01/2001","168.11","166.65","171.31","162.01","1.56B","1.68%"
"11/01/2001","165.33","165.35","172.09","164.99","","1.80%"
"10/01/2001","162.41","187.77","189.14","162.41","","-13.53%"
"09/01/2001","187.82","178.09","188.28","171.18","","5.67%"
"08/01/2001","177.75","198.68","198.68","176.92","","-9.28%"
"07/01/2001","195.94","191.12","199.30","185.84","","4.17%"
"06/01/2001","188.10","195.82","198.22","180.30","","-4.38%"
"05/01/2001","196.71","205.51","205.51","192.47","","-1.60%"
"04/01/2001","199.91","191.03","201.82","183.65","","3.86%"
"03/01/2001","192.48","195.12","198.83","180.80","","-5.01%"
"02/01/2001","202.63","227.72","227.72","195.90","","-9.00%"
"01/01/2001","222.66","199.72","233.65","199.72","","14.33%"
"12/01/2000","194.76","194.76","194.76","194.76","","-7.96%"
"11/01/2000","211.60","211.60","211.60","211.60","","-14.30%"
"10/01/2000","246.91","246.91","246.91","246.91","","2.19%"
"09/01/2000","241.62","241.62","241.62","241.62","","-0.99%"
"08/01/2000","244.03","244.03","244.03","244.03","","-2.38%"
"07/01/2000","249.99","249.99","249.99","249.99","","-8.09%"
"06/01/2000","271.99","271.99","271.99","271.99","","1.59%"
"05/01/2000","267.73","267.73","267.73","267.73","","-9.99%"
"04/01/2000","297.44","297.44","297.44","297.44","","-6.23%"
"03/01/2000","317.20","317.20","317.20","317.20","","10.94%"
"02/01/2000","285.92","285.92","285.92","285.92","","-8.08%"
"01/01/2000","311.05","311.05","311.05","311.05","","-3.64%"
"12/01/1999","322.81","322.81","322.81","322.81","","-2.36%"
"11/01/1999","330.62","330.62","330.62","330.62","","3.92%"
"10/01/1999","318.15","318.15","318.15","318.15","","7.82%"
"09/01/1999","295.08","295.08","295.08","295.08","","4.65%"
"08/01/1999","281.96","281.96","281.96","281.96","","-9.70%"
"07/01/1999","312.26","312.26","312.26","312.26","","-2.36%"
"06/01/1999","319.82","319.82","319.82","319.82","","6.81%"
"05/01/1999","299.43","299.43","299.43","299.43","","1.89%"
"04/01/1999","293.87","293.87","293.87","293.87","","3.76%"
"03/01/1999","283.23","283.23","283.23","283.23","","-2.19%"
"02/01/1999","289.58","289.58","289.58","289.58","","-2.67%"
"01/01/1999","297.53","297.53","297.53","297.53","","8.21%"
"12/01/1998","274.95","274.95","274.95","274.95","","13.56%"
"11/01/1998","242.11","242.11","242.11","242.11","","4.54%"
"10/01/1998","231.59","231.59","231.59","231.59","","7.47%"
"09/01/1998","215.50","215.50","215.50","215.50","","11.01%"
"08/01/1998","194.13","194.13","194.13","194.13","","-9.44%"
"07/01/1998","214.36","214.36","214.36","214.36","","3.97%"
"06/01/1998","206.18","206.18","206.18","206.18","","1.75%"
"05/01/1998","202.63","202.63","202.63","202.63","","-0.73%"
"04/01/1998","204.12","204.12","204.12","204.12","","-5.15%"
