"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2023","816.88","846.72","855.45","814.62","3.80B","-3.45%"
"04/01/2023","846.11","854.39","861.34","820.49","3.66B","-1.22%"
"03/01/2023","856.59","851.31","878.66","805.53","4.31B","0.55%"
"02/01/2023","851.88","858.62","879.61","839.76","3.17B","-1.17%"
"01/01/2023","861.96","834.40","871.32","824.09","3.95B","3.68%"
"12/01/2022","831.40","861.17","867.38","815.55","3.57B","-3.11%"
"11/01/2022","858.06","803.25","858.08","774.89","3.71B","7.57%"
"10/01/2022","797.71","708.68","802.82","700.26","4.47B","13.86%"
"09/01/2022","700.60","778.77","811.92","700.40","4.40B","-10.56%"
"08/01/2022","783.36","804.58","852.58","782.71","3.87B","-3.08%"
"07/01/2022","808.28","737.98","810.19","712.77","3.88B","9.46%"
"06/01/2022","738.41","802.47","820.16","712.82","4.42B","-7.50%"
"05/01/2022","798.27","804.01","836.62","742.84","4.58B","-0.78%"
"04/01/2022","804.56","873.74","874.49","802.86","4.48B","-7.57%"
"03/01/2022","870.46","841.33","889.81","818.32","6.17B","3.29%"
"02/01/2022","842.73","859.34","871.41","788.64","4.41B","-1.13%"
"01/01/2022","852.34","896.10","912.42","820.24","4.47B","-4.76%"
"12/01/2021","894.96","861.15","899.22","838.31","4.44B","5.22%"
"11/01/2021","850.54","885.08","909.29","849.35","3.97B","-3.71%"
"10/01/2021","883.30","832.04","891.31","824.65","3.68B","6.83%"
"09/01/2021","826.83","882.46","887.42","826.79","4.15B","-6.22%"
"08/01/2021","881.64","876.87","892.85","859.60","3.67B","0.92%"
"07/01/2021","873.59","870.21","878.07","835.34","5.13B","0.85%"
"06/01/2021","866.24","894.71","896.71","839.21","5.01B","-2.28%"
"05/01/2021","886.44","866.58","902.76","850.84","4.93B","2.89%"
"04/01/2021","861.51","833.17","868.51","830.15","5.08B","3.55%"
"03/01/2021","831.98","774.61","839.21","758.16","7.66B","8.82%"
"02/01/2021","764.55","723.56","790.84","718.29","5.20B","6.63%"
"01/01/2021","717.01","749.89","766.80","714.55","6.39B","-4.34%"
"12/01/2020","749.54","749.52","756.14","731.20","7.12B","1.12%"
"11/01/2020","741.25","647.82","760.26","646.34","7.98B","15.64%"
"10/01/2020","641.01","654.93","693.96","631.03","7.65B","-1.49%"
"09/01/2020","650.68","653.76","676.34","628.94","7.78B","-0.84%"
"08/01/2020","656.22","606.99","664.60","603.15","7.27B","8.31%"
"07/01/2020","605.88","586.74","617.45","565.82","8.72B","4.28%"
"06/01/2020","581.00","569.64","643.96","555.15","13.77B","1.90%"
"05/01/2020","570.15","533.88","585.07","480.69","10.40B","5.13%"
"04/01/2020","542.35","476.03","559.34","469.79","11.58B","8.66%"
"03/01/2020","499.12","621.83","651.08","403.78","11.04B","-19.29%"
"02/01/2020","618.39","686.45","719.17","599.43","4.26B","-9.61%"
"01/01/2020","684.12","690.46","714.95","681.48","4.52B","-0.51%"
"12/01/2019","687.60","689.30","693.51","665.92","3.48B","-0.16%"
"11/01/2019","688.72","664.92","694.88","664.92","3.34B","4.14%"
"10/01/2019","661.33","657.50","669.35","617.19","4.36B","0.98%"
"09/01/2019","654.89","630.88","669.37","623.40","3.56B","2.93%"
"08/01/2019","636.24","654.89","659.05","606.84","4.86B","-2.95%"
"07/01/2019","655.57","656.61","665.77","642.64","3.82B","0.60%"
"06/01/2019","651.69","605.20","655.65","603.83","1.86B","7.75%"
"05/01/2019","604.80","658.29","661.11","604.42","","-8.08%"
"04/01/2019","657.97","636.00","665.02","633.46","","4.05%"
"03/01/2019","632.36","643.19","646.56","612.33","","-1.24%"
"02/01/2019","640.33","604.37","647.34","603.13","","6.06%"
"01/01/2019","603.74","536.68","606.56","526.11","","11.36%"
"12/01/2018","542.16","618.08","623.49","504.57","","-10.81%"
"11/01/2018","607.87","588.48","617.45","579.17","","3.47%"
"10/01/2018","587.50","666.13","672.85","563.06","","-10.86%"
"09/01/2018","659.07","645.35","673.00","642.14","","2.07%"
"08/01/2018","645.72","644.61","652.96","621.21","","-0.01%"
"07/01/2018","645.78","598.68","646.72","596.05","","7.25%"
"06/01/2018","602.10","626.20","643.70","595.42","","-3.43%"
"05/01/2018","623.49","606.71","644.21","588.61","","2.69%"
"04/01/2018","607.17","623.86","642.42","603.83","","-2.85%"
"03/01/2018","624.95","643.08","658.70","611.17","","-2.77%"
"02/01/2018","642.76","667.44","675.17","601.41","","-4.25%"
"01/01/2018","671.32","639.31","680.89","637.91","","5.25%"
"12/01/2017","637.81","626.74","640.97","612.53","","1.77%"
"11/01/2017","626.69","607.44","628.30","590.92","","3.54%"
"10/01/2017","605.29","604.34","620.61","604.02","","0.15%"
"09/01/2017","604.38","582.95","605.84","574.18","","3.84%"
"08/01/2017","582.01","583.38","589.68","570.35","","-0.17%"
"07/01/2017","582.99","584.45","594.61","580.09","","0.01%"
"06/01/2017","582.92","577.14","593.35","573.16","","1.21%"
"05/01/2017","575.95","569.86","576.25","552.81","","1.19%"
"04/01/2017","569.17","559.86","575.26","550.91","","1.70%"
"03/01/2017","559.63","568.17","575.29","546.88","","-0.77%"
"02/01/2017","563.99","545.49","569.01","541.05","","3.40%"
"01/01/2017","545.43","540.94","557.92","539.20","","1.37%"
"12/01/2016","538.07","536.90","550.79","536.51","","0.32%"
"11/01/2016","536.36","494.92","540.64","486.08","","8.48%"
"10/01/2016","494.44","503.97","506.59","487.46","","-2.07%"
"09/01/2016","504.87","506.45","510.48","489.21","","-0.27%"
"08/01/2016","506.25","503.70","512.94","497.23","","0.48%"
"07/01/2016","503.83","487.74","512.98","479.87","","3.35%"
"06/01/2016","487.51","482.89","494.17","459.34","","0.79%"
"05/01/2016","483.71","487.72","490.26","470.87","","-0.81%"
"04/01/2016","487.65","483.24","496.07","472.61","","0.83%"
"03/01/2016","483.64","452.81","488.00","452.81","","7.02%"
"02/01/2016","451.92","435.71","458.17","418.43","","3.50%"
"01/01/2016","436.62","462.69","462.69","409.10","","-5.80%"
"12/01/2015","463.53","474.31","478.11","452.33","","-2.21%"
"11/01/2015","474.00","471.44","481.91","464.20","","0.60%"
"10/01/2015","471.16","431.75","476.55","424.05","","9.12%"
"09/01/2015","431.78","440.37","456.12","422.13","","-2.02%"
"08/01/2015","440.68","467.08","471.46","420.86","","-5.64%"
"07/01/2015","467.04","467.32","474.90","452.06","","0.14%"
"06/01/2015","466.37","479.72","486.31","465.31","","-2.73%"
"05/01/2015","479.48","479.89","492.24","475.99","","0.05%"
"04/01/2015","479.27","479.06","492.69","473.31","","-0.08%"
"03/01/2015","479.67","492.87","497.05","472.57","","-2.68%"
"02/01/2015","492.89","468.61","498.91","465.81","","5.20%"
"01/01/2015","468.53","486.68","489.42","462.76","","-3.69%"
"12/01/2014","486.47","486.95","495.23","463.54","","-0.33%"
"11/01/2014","488.10","475.00","494.24","472.04","","2.79%"
"10/01/2014","474.83","457.78","475.97","421.07","","3.65%"
"09/01/2014","458.11","464.24","472.25","454.93","","-1.27%"
"08/01/2014","464.00","445.84","468.21","441.13","","3.94%"
"07/01/2014","446.40","466.22","471.93","446.38","","-4.13%"
"06/01/2014","465.61","465.28","479.64","463.19","","0.10%"
"05/01/2014","465.14","457.44","465.75","451.32","","1.68%"
"04/01/2014","457.43","451.09","460.66","437.85","","1.50%"
"03/01/2014","450.69","446.75","457.06","440.05","","0.79%"
"02/01/2014","447.16","432.05","449.37","418.04","","3.52%"
"01/01/2014","431.97","451.83","452.70","428.02","","-4.53%"
"12/01/2013","452.46","434.87","453.06","424.42","","4.04%"
"11/01/2013","434.91","421.25","437.08","420.72","","3.32%"
"10/01/2013","420.92","400.88","424.33","389.82","","5.05%"
"09/01/2013","400.70","380.31","413.08","380.30","","5.48%"
"08/01/2013","379.90","391.29","398.23","378.76","","-2.76%"
"07/01/2013","390.68","370.32","395.67","367.28","","5.60%"
"06/01/2013","369.95","375.83","382.51","359.34","","-1.46%"
"05/01/2013","375.42","358.11","386.02","354.41","","4.62%"
"04/01/2013","358.85","361.75","365.43","346.15","","-0.84%"
"03/01/2013","361.89","353.47","364.22","349.75","","2.11%"
"02/01/2013","354.41","347.49","358.89","346.16","","2.07%"
"01/01/2013","347.22","329.07","352.32","329.07","5.41M","5.62%"
"12/01/2012","328.75","322.14","332.53","317.76","33.89M","2.26%"
"11/01/2012","321.50","317.57","326.87","305.02","38.05M","1.35%"
"10/01/2012","317.23","319.53","327.58","313.27","39.72M","-0.65%"
"09/01/2012","319.31","314.50","329.60","309.51","37.76M","1.53%"
"08/01/2012","314.50","311.14","323.46","304.11","32.95M","1.08%"
"07/01/2012","311.15","310.02","314.49","294.63","41.60M","0.35%"
"06/01/2012","310.06","299.48","310.24","285.76","45.13M","3.53%"
"05/01/2012","299.48","319.81","323.25","294.15","43.94M","-6.36%"
"04/01/2012","319.81","323.48","326.53","307.31","37.14M","-1.15%"
"03/01/2012","323.52","319.76","329.29","308.84","41.63M","1.17%"
"02/01/2012","319.78","312.48","323.51","312.48","38.72M","2.32%"
"01/01/2012","312.52","292.32","318.62","292.32","40.45M","6.91%"
"12/01/2011","292.32","289.62","295.76","278.99","43.78M","0.93%"
"11/01/2011","289.63","287.77","292.77","266.67","46.76M","0.64%"
"10/01/2011","287.77","252.59","297.77","238.83","55.05M","13.91%"
"09/01/2011","252.62","278.80","281.78","247.63","62.63M","-9.40%"
"08/01/2011","278.84","299.25","303.00","250.77","79.96M","-6.82%"
"07/01/2011","299.25","321.82","331.78","295.36","42.63M","-7.02%"
"06/01/2011","321.86","324.52","324.52","302.48","44.37M","-0.82%"
"05/01/2011","324.53","334.56","336.89","314.45","38.50M","-3.00%"
"04/01/2011","334.56","325.80","336.10","313.86","38.61M","2.69%"
"03/01/2011","325.80","320.28","326.55","302.58","46.35M","1.73%"
"02/01/2011","320.28","313.88","329.63","311.17","35.11M","2.04%"
"01/01/2011","313.88","301.09","319.17","300.25","42.37M","4.24%"
"12/01/2010","301.12","279.94","302.52","279.94","36.56M","7.56%"
"11/01/2010","279.95","277.81","289.13","274.09","38.55M","0.77%"
"10/01/2010","277.81","270.79","284.27","266.66","41.39M","2.58%"
"09/01/2010","270.82","243.55","276.27","243.55","40.16M","11.20%"
"08/01/2010","243.55","262.83","269.44","239.46","41.06M","-7.33%"
"07/01/2010","262.83","238.25","266.96","232.54","47.36M","10.30%"
"06/01/2010","238.29","256.48","265.86","237.70","52.31M","-7.09%"
"05/01/2010","256.48","284.43","290.87","242.50","58.37M","-9.83%"
"04/01/2010","284.43","273.21","292.25","272.87","47.08M","4.09%"
"03/01/2010","273.25","250.97","276.15","250.97","52.09M","8.85%"
"02/01/2010","251.04","240.06","252.62","233.32","46.01M","4.57%"
"01/01/2010","240.06","242.99","258.88","239.67","47.57M","-1.21%"
"12/01/2009","242.99","240.30","248.56","239.66","40.47M","1.12%"
"11/01/2009","240.30","221.11","245.79","220.04","45.60M","8.68%"
"10/01/2009","221.11","231.92","240.23","220.76","58.59M","-4.66%"
"09/01/2009","231.92","217.62","240.96","211.39","60.70M","6.57%"
"08/01/2009","217.62","208.97","223.37","207.78","50.33M","4.14%"
"07/01/2009","208.97","191.29","210.33","176.94","59.95M","9.24%"
"06/01/2009","191.29","195.88","210.02","184.23","58.90M","-2.35%"
"05/01/2009","195.89","190.83","206.69","187.82","59.02M","2.65%"
"04/01/2009","190.83","162.10","195.18","158.79","75.20M","17.72%"
"03/01/2009","162.10","148.47","172.07","130.46","118.82M","9.17%"
"02/01/2009","148.49","180.99","190.92","147.82","81.16M","-17.96%"
"01/01/2009","180.99","207.21","219.33","179.56","64.94M","-12.65%"
"12/01/2008","207.21","206.02","213.56","188.18","63.14M","0.57%"
"11/01/2008","206.03","222.99","234.89","169.73","69.84M","-7.61%"
"10/01/2008","222.99","275.05","275.05","192.34","101.09M","-18.93%"
"09/01/2008","275.05","313.11","321.55","262.67","65.43M","-12.16%"
"08/01/2008","313.11","307.94","322.62","302.50","39.20M","1.68%"
"07/01/2008","307.94","302.59","316.12","285.41","57.68M","1.75%"
"06/01/2008","302.65","345.81","345.93","298.01","52.36M","-12.48%"
"05/01/2008","345.82","343.02","356.62","335.46","38.96M","0.81%"
"04/01/2008","343.04","338.51","351.53","326.35","46.13M","1.34%"
"03/01/2008","338.51","328.12","344.14","314.47","45.27M","3.16%"
"02/01/2008","328.13","338.54","344.05","325.77","39.63M","-3.07%"
"01/01/2008","338.54","354.35","355.48","308.37","54.22M","-4.46%"
"12/01/2007","354.35","357.46","366.22","347.16","32.65M","-0.87%"
"11/01/2007","357.47","371.31","371.31","341.38","39.10M","-3.73%"
"10/01/2007","371.33","373.48","381.28","359.25","34.33M","-0.58%"
"09/01/2007","373.48","357.32","374.56","347.57","27.83M","4.52%"
"08/01/2007","357.33","358.00","364.42","328.38","44.17M","-0.20%"
"07/01/2007","358.03","354.42","377.37","354.42","36.74M","1.00%"
"06/01/2007","354.50","354.90","361.61","345.32","35.72M","-0.11%"
"05/01/2007","354.90","339.80","355.38","339.51","34.47M","4.44%"
"04/01/2007","339.80","324.51","344.11","322.95","33.96M","4.71%"
"03/01/2007","324.51","321.84","331.29","314.31","33.42M","0.82%"
"02/01/2007","321.88","326.83","335.67","318.62","28.86M","-1.52%"
"01/01/2007","326.84","322.61","330.86","320.11","30.02M","1.30%"
"12/01/2006","322.63","320.01","327.46","316.06","25.35M","0.82%"
"11/01/2006","320.01","313.27","324.64","309.08","25.63M","2.14%"
"10/01/2006","313.29","306.26","319.40","306.15","30.28M","2.29%"
"09/01/2006","306.29","295.14","308.16","292.65","25.00M","3.77%"
"08/01/2006","295.15","291.74","299.17","284.81","25.06M","1.17%"
"07/01/2006","291.74","308.10","309.76","288.61","28.22M","-5.31%"
"06/01/2006","308.10","310.10","314.36","295.96","27.99M","-0.66%"
"05/01/2006","310.15","315.72","326.37","304.82","26.24M","-1.76%"
"04/01/2006","315.72","309.53","320.12","306.40","22.90M","2.00%"
"03/01/2006","309.53","296.13","310.92","294.56","26.39M","4.53%"
"02/01/2006","296.13","289.28","300.46","286.34","24.76M","2.37%"
"01/01/2006","289.28","290.60","295.92","284.49","27.82M","-0.45%"
"12/01/2005","290.60","290.26","296.12","287.67","21.20M","0.12%"
"11/01/2005","290.26","274.98","293.10","273.70","23.08M","5.56%"
"10/01/2005","274.98","278.17","278.58","269.88","25.57M","-1.15%"
"09/01/2005","278.17","275.11","280.52","271.16","23.09M","1.11%"
"08/01/2005","275.11","281.96","282.76","270.47","24.25M","-2.43%"
"07/01/2005","281.96","272.89","284.45","268.33","22.69M","3.31%"
"06/01/2005","272.93","281.07","285.60","270.48","23.94M","-2.91%"
"05/01/2005","281.11","274.96","285.45","271.13","22.67M","2.21%"
"04/01/2005","275.02","283.66","285.41","269.80","25.48M","-3.05%"
"03/01/2005","283.67","282.96","291.99","279.49","25.35M","0.25%"
"02/01/2005","282.96","281.71","286.53","278.95","20.86M","0.44%"
"01/01/2005","281.71","289.57","291.10","274.44","24.15M","-2.71%"
"12/01/2004","289.57","282.56","292.31","282.02","22.08M","2.48%"
"11/01/2004","282.56","267.31","286.75","266.49","22.08M","5.70%"
"10/01/2004","267.31","264.48","270.28","257.26","23.41M","1.07%"
"09/01/2004","264.48","259.24","267.81","258.14","20.86M","2.02%"
"08/01/2004","259.24","260.18","261.43","248.52","21.45M","-0.36%"
"07/01/2004","260.18","265.78","265.81","254.13","22.67M","-2.11%"
"06/01/2004","265.78","251.22","266.45","249.44","23.66M","5.80%"
"05/01/2004","251.22","245.71","252.52","238.95","1.59B","2.24%"
"04/01/2004","245.71","246.16","254.53","245.21","2.50B","-0.18%"
"03/01/2004","246.16","249.63","252.60","234.82","3.07B","-1.39%"
"02/01/2004","249.63","252.83","256.41","248.66","2.11B","-1.11%"
"01/01/2004","252.43","249.37","259.83","248.13","23.23M","1.08%"
"12/01/2003","249.74","235.11","249.98","234.52","22.11M","6.90%"
"11/01/2003","233.63","230.74","234.23","226.69","19.03M","1.36%"
"10/01/2003","230.49","218.61","231.59","218.61","24.36M","5.59%"
"09/01/2003","218.29","224.59","231.13","216.97","22.16M","-2.80%"
"08/01/2003","224.57","215.65","227.21","209.35","102.50M","4.10%"
"07/01/2003","215.73","209.74","218.59","206.50","1.97B","2.85%"
"06/01/2003","209.75","207.29","220.71","207.28","1.95B","1.59%"
"05/01/2003","206.46","200.77","206.61","196.44","1.90B","2.60%"
"04/01/2003","201.22","182.10","202.12","181.63","2.48B","10.60%"
"03/01/2003","181.94","180.32","194.27","167.77","2.68B","1.22%"
"02/01/2003","179.75","183.55","185.60","172.10","1.91B","-1.83%"
"01/01/2003","183.11","193.37","201.60","179.52","2.41B","-4.88%"
"12/01/2002","192.50","203.33","206.60","189.08","1.98B","-4.80%"
"11/01/2002","202.21","190.12","203.24","186.43","2.43B","6.22%"
"10/01/2002","190.37","183.03","198.06","166.78","3.26B","3.79%"
"09/01/2002","183.41","207.17","209.60","178.34","2.78B","-12.17%"
"08/01/2002","208.83","213.74","220.38","194.26","2.73B","-2.29%"
"07/01/2002","213.72","223.25","225.69","179.61","3.70B","-4.29%"
"06/01/2002","223.29","237.20","237.33","214.36","3.01B","-5.87%"
"05/01/2002","237.21","238.72","246.91","231.65","2.30B","0.14%"
"04/01/2002","236.87","261.27","263.06","230.70","2.69B","-9.37%"
"03/01/2002","261.35","258.76","276.13","256.52","2.24B","1.50%"
"02/01/2002","257.50","251.19","262.46","237.10","2.65B","2.32%"
"01/01/2002","251.67","266.15","269.07","235.84","3.03B","-5.31%"
"12/01/2001","265.77","250.06","269.27","250.05","1.70B","4.37%"
"11/01/2001","254.63","239.45","261.43","239.45","","9.23%"
"10/01/2001","233.12","227.49","245.77","227.49","","1.98%"
"09/01/2001","228.59","259.89","261.49","203.51","","-12.39%"
"08/01/2001","260.93","271.35","271.35","258.33","","-4.40%"
"07/01/2001","272.94","287.06","287.06","269.32","","-3.44%"
"06/01/2001","282.65","294.74","298.01","280.95","","-3.99%"
"05/01/2001","294.39","286.99","310.81","284.09","","2.90%"
"04/01/2001","286.10","254.18","290.28","244.87","","12.19%"
"03/01/2001","255.02","275.38","283.37","239.43","","-8.42%"
"02/01/2001","278.46","282.80","288.07","275.93","","-1.54%"
"01/01/2001","282.81","270.83","284.72","270.83","","-1.04%"
"12/01/2000","285.77","285.77","285.77","285.77","","1.03%"
"11/01/2000","282.87","282.87","282.87","282.87","","-4.30%"
"10/01/2000","295.59","295.59","295.59","295.59","","2.59%"
"09/01/2000","288.13","288.13","288.13","288.13","","-1.30%"
"08/01/2000","291.92","291.92","291.92","291.92","","8.99%"
"07/01/2000","267.85","267.85","267.85","267.85","","0.87%"
"06/01/2000","265.54","265.54","265.54","265.54","","-2.49%"
"05/01/2000","272.32","272.32","272.32","272.32","","-0.68%"
"04/01/2000","274.18","274.18","274.18","274.18","","1.79%"
"03/01/2000","269.35","269.35","269.35","269.35","","13.41%"
"02/01/2000","237.50","237.50","237.50","237.50","","-4.39%"
"01/01/2000","248.40","248.40","248.40","248.40","","-9.14%"
"12/01/1999","273.38","273.38","273.38","273.38","","10.14%"
"11/01/1999","248.21","248.21","248.21","248.21","","-3.41%"
"10/01/1999","256.97","256.97","256.97","256.97","","2.37%"
"09/01/1999","251.03","251.03","251.03","251.03","","-0.49%"
"08/01/1999","252.26","252.26","252.26","252.26","","-1.06%"
"07/01/1999","254.97","254.97","254.97","254.97","","-3.76%"
"06/01/1999","264.93","264.93","264.93","264.93","","6.55%"
"05/01/1999","248.64","248.64","248.64","248.64","","-3.02%"
"04/01/1999","256.37","256.37","256.37","256.37","","8.52%"
"03/01/1999","236.25","236.25","236.25","236.25","","3.93%"
"02/01/1999","227.32","227.32","227.32","227.32","","-1.82%"
"01/01/1999","231.54","231.54","231.54","231.54","","1.58%"
"12/01/1998","227.93","227.93","227.93","227.93","","3.51%"
"11/01/1998","220.21","220.21","220.21","220.21","","3.82%"
"10/01/1998","212.11","212.11","212.11","212.11","","9.57%"
"09/01/1998","193.59","193.59","193.59","193.59","","3.26%"
"08/01/1998","187.48","187.48","187.48","187.48","","-13.16%"
"07/01/1998","215.90","215.90","215.90","215.90","","-4.86%"
"06/01/1998","226.94","226.94","226.94","226.94","","1.75%"
"05/01/1998","223.03","223.03","223.03","223.03","","-3.34%"
"04/01/1998","230.74","230.74","230.74","230.74","","-2.05%"
"03/01/1998","235.56","235.56","235.56","235.56","","5.46%"
"02/01/1998","223.36","223.36","223.36","223.36","","6.24%"
"01/01/1998","210.24","210.24","210.24","210.24","","0.81%"
"12/01/1997","208.55","208.55","208.55","208.55","","0.85%"
"11/01/1997","206.80","206.80","206.80","206.80","","6.22%"
"10/01/1997","194.69","194.69","194.69","194.69","","-6.86%"
"09/01/1997","209.02","209.02","209.02","209.02","","4.70%"
"08/01/1997","199.63","199.63","199.63","199.63","","-6.26%"
"07/01/1997","212.97","212.97","212.97","212.97","","6.60%"
"06/01/1997","199.79","199.79","199.79","199.79","","5.74%"
"05/01/1997","188.95","188.95","188.95","188.95","","7.28%"
"04/01/1997","176.12","176.12","176.12","176.12","","5.84%"
"03/01/1997","166.40","166.40","166.40","166.40","","-3.02%"
"02/01/1997","171.59","171.59","171.59","171.59","","-0.17%"
"01/01/1997","171.89","171.89","171.89","171.89","","3.03%"
"12/01/1996","166.83","166.83","166.83","166.83","","-2.58%"
"11/01/1996","171.24","171.24","171.24","171.24","","6.93%"
"10/01/1996","160.14","160.14","160.14","160.14","","1.61%"
"09/01/1996","157.60","157.60","157.60","157.60","","6.35%"
"08/01/1996","148.19","148.19","148.19","148.19","","2.59%"
"07/01/1996","144.45","144.45","144.45","144.45","","-4.64%"
"06/01/1996","151.48","151.48","151.48","151.48","","0.24%"
"05/01/1996","151.11","151.11","151.11","151.11","","2.22%"
"04/01/1996","147.83","147.83","147.83","147.83","","1.83%"
"03/01/1996","145.17","145.17","145.17","145.17","","2.42%"
"02/01/1996","141.74","141.74","141.74","141.74","","1.16%"
"01/01/1996","140.11","140.11","140.11","140.11","","3.18%"
"12/01/1995","135.79","135.79","135.79","135.79","","2.49%"
"11/01/1995","132.49","132.49","132.49","132.49","","6.89%"
"10/01/1995","123.95","123.95","123.95","123.95","","-1.07%"
"09/01/1995","125.29","125.29","125.29","125.29","","2.40%"
"08/01/1995","122.35","122.35","122.35","122.35","","-1.13%"
"07/01/1995","123.75","123.75","123.75","123.75","","4.47%"
"06/01/1995","118.46","118.46","118.46","118.46","","1.58%"
"05/01/1995","116.62","116.62","116.62","116.62","","2.19%"
"04/01/1995","114.12","114.12","114.12","114.12","","3.06%"
"03/01/1995","110.73","110.73","110.73","110.73","","3.31%"
"02/01/1995","107.18","107.18","107.18","107.18","","5.26%"
"01/01/1995","101.82","101.82","101.82","101.82","","1.92%"
"12/01/1994","99.90","99.90","99.90","99.90","","4.63%"
"11/01/1994","95.48","95.48","95.48","95.48","","-6.40%"
"10/01/1994","102.01","102.01","102.01","102.01","","1.41%"
"09/01/1994","100.59","100.59","100.59","100.59","","-4.18%"
"08/01/1994","104.98","104.98","104.98","104.98","","2.61%"
"07/01/1994","102.31","102.31","102.31","102.31","","3.49%"
"06/01/1994","98.86","98.86","98.86","98.86","","-2.70%"
"05/01/1994","101.60","101.60","101.60","101.60","","0.59%"
"04/01/1994","101.00","101.00","101.00","101.00","","-1.14%"
"03/01/1994","102.16","102.16","102.16","102.16","","-4.70%"
"02/01/1994","107.20","107.20","107.20","107.20","","-2.04%"
"01/01/1994","109.43","109.43","109.43","109.43","","4.33%"
"12/01/1993","104.89","104.89","104.89","104.89","","3.91%"
"11/01/1993","100.94","100.94","100.94","100.94","","0.44%"
"10/01/1993","100.50","100.50","100.50","100.50","","1.02%"
"09/01/1993","99.49","99.49","99.49","99.49","","-1.78%"
"08/01/1993","101.29","101.29","101.29","101.29","","3.38%"
"07/01/1993","97.98","97.98","97.98","97.98","","0.72%"
"06/01/1993","97.28","97.28","97.28","97.28","","0.62%"
"05/01/1993","96.68","96.68","96.68","96.68","","2.08%"
"04/01/1993","94.71","94.71","94.71","94.71","","0.72%"
"03/01/1993","94.03","94.03","94.03","94.03","","2.55%"
"02/01/1993","91.69","91.69","91.69","91.69","","0.59%"
"01/01/1993","91.15","91.15","91.15","91.15","","0.66%"
"12/01/1992","90.55","90.55","90.55","90.55","","2.26%"
"11/01/1992","88.55","88.55","88.55","88.55","","4.56%"
"10/01/1992","84.69","84.69","84.69","84.69","","0.12%"
"09/01/1992","84.59","84.59","84.59","84.59","","3.74%"
"08/01/1992","81.54","81.54","81.54","81.54","","-3.88%"
"07/01/1992","84.83","84.83","84.83","84.83","","2.06%"
"06/01/1992","83.12","83.12","83.12","83.12","","-3.12%"
"05/01/1992","85.80","85.80","85.80","85.80","","-1.27%"
"04/01/1992","86.90","86.90","86.90","86.90","","2.21%"
"03/01/1992","85.02","85.02","85.02","85.02","","-2.79%"
"02/01/1992","87.46","87.46","87.46","87.46","","2.40%"
"01/01/1992","85.41","85.41","85.41","85.41","","0.72%"
"12/01/1991","84.80","84.80","84.80","84.80","","12.27%"
"11/01/1991","75.53","75.53","75.53","75.53","","-6.28%"
"10/01/1991","80.59","80.59","80.59","80.59","","2.00%"
