"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/2013","548.29","533.24","560.66","531.44","","2.79%"
"03/01/2013","533.42","501.86","533.72","499.66","","6.24%"
"02/01/2013","502.10","497.68","506.08","493.81","","1.12%"
"01/01/2013","496.54","456.19","501.13","455.17","","7.26%"
"12/01/2012","462.95","465.21","476.79","455.17","","-0.38%"
"11/01/2012","464.72","464.38","469.08","445.01","","0.30%"
"10/01/2012","463.31","466.00","479.11","461.57","","-0.43%"
"09/01/2012","465.29","448.10","471.72","446.10","","3.81%"
"08/01/2012","448.23","445.58","450.98","437.55","","0.76%"
"07/01/2012","444.87","440.71","450.58","430.65","","0.93%"
"06/01/2012","440.76","417.36","440.78","408.53","","5.61%"
"05/01/2012","417.36","434.05","436.87","414.04","","-3.89%"
"04/01/2012","434.26","435.76","437.71","422.20","","-0.34%"
"03/01/2012","435.76","417.92","436.23","411.71","","4.27%"
"02/01/2012","417.92","413.97","420.95","411.73","","0.99%"
"01/01/2012","413.82","403.12","417.82","401.82","","2.97%"
"12/01/2011","401.90","391.14","405.16","383.25","","2.75%"
"11/01/2011","391.14","387.99","394.63","365.46","","0.72%"
"10/01/2011","388.33","367.54","396.94","349.11","","5.60%"
"09/01/2011","367.73","385.39","389.18","360.20","","-4.56%"
"08/01/2011","385.31","394.99","397.66","342.59","","-2.38%"
"07/01/2011","394.71","411.05","417.32","390.89","","-3.95%"
"06/01/2011","410.93","416.37","416.37","399.14","","-1.31%"
"05/01/2011","416.37","407.78","421.69","406.48","","2.15%"
"04/01/2011","407.59","383.00","408.44","383.00","","6.42%"
"03/01/2011","383.00","376.58","384.84","362.45","","1.70%"
"02/01/2011","376.58","366.20","379.29","366.20","","2.84%"
"01/01/2011","366.18","364.90","374.35","364.90","","0.38%"
"12/01/2010","364.78","350.26","367.97","350.26","","4.34%"
"11/01/2010","349.62","361.00","367.23","348.13","","-3.15%"
"10/01/2010","361.00","354.02","366.59","349.44","","2.05%"
"09/01/2010","353.75","325.30","358.01","325.30","","8.82%"
"08/01/2010","325.08","331.00","347.26","323.91","","-1.79%"
"07/01/2010","331.00","326.88","340.30","318.89","","1.26%"
"06/01/2010","326.88","333.08","346.61","325.13","","-1.86%"
"05/01/2010","333.08","358.15","361.20","323.76","","-6.99%"
"04/01/2010","358.12","372.84","375.52","354.81","","-3.91%"
"03/01/2010","372.68","363.79","379.06","363.79","","2.44%"
"02/01/2010","363.79","363.78","373.00","351.46","","0.01%"
"01/01/2010","363.75","366.50","384.96","362.06","","0.42%"
"12/01/2009","362.22","355.43","368.67","355.03","","1.91%"
"11/01/2009","355.43","326.06","360.32","325.73","","9.01%"
"10/01/2009","326.06","333.76","343.44","325.50","","-2.31%"
"09/01/2009","333.76","330.78","338.01","323.51","","0.90%"
"08/01/2009","330.78","324.11","336.53","317.62","","2.06%"
"07/01/2009","324.11","306.45","331.24","297.10","","5.76%"
"06/01/2009","306.45","298.86","308.85","287.64","","2.54%"
"05/01/2009","298.86","280.53","299.49","277.94","","6.53%"
"04/01/2009","280.53","283.04","288.64","270.73","","-0.89%"
"03/01/2009","283.04","266.19","287.29","250.65","","6.33%"
"02/01/2009","266.19","305.41","320.04","265.95","","-12.84%"
"01/01/2009","305.41","310.25","317.10","292.61","","-1.29%"
"12/01/2008","309.41","290.21","311.22","272.02","","6.62%"
"11/01/2008","290.21","312.67","321.24","255.48","","-7.18%"
"10/01/2008","312.67","354.52","356.17","268.58","","-11.80%"
"09/01/2008","354.52","379.62","386.25","341.60","","-6.33%"
"08/01/2008","378.47","372.03","391.10","367.25","","1.73%"
"07/01/2008","372.03","354.54","375.83","350.84","","4.93%"
"06/01/2008","354.54","372.14","373.53","349.05","","-4.73%"
"05/01/2008","372.14","365.92","374.15","362.60","","1.70%"
"04/01/2008","365.92","360.79","372.97","360.43","","1.42%"
"03/01/2008","360.79","379.69","382.01","352.54","","-4.98%"
"02/01/2008","379.69","389.60","396.32","378.10","","-2.54%"
"01/01/2008","389.60","409.70","425.46","377.32","","-4.91%"
"12/01/2007","409.70","422.81","426.55","409.22","","-3.10%"
"11/01/2007","422.81","419.21","423.74","401.92","","0.86%"
"10/01/2007","419.21","411.58","422.41","404.46","","1.85%"
"09/01/2007","411.58","399.84","414.23","395.92","","2.94%"
"08/01/2007","399.84","390.98","404.84","382.14","","2.27%"
"07/01/2007","390.98","409.01","418.51","390.40","","-4.41%"
"06/01/2007","409.01","424.28","426.18","404.63","","-3.60%"
"05/01/2007","424.28","418.90","427.75","417.10","","1.28%"
"04/01/2007","418.90","391.15","423.48","391.15","","7.09%"
"03/01/2007","391.15","390.38","395.90","380.62","","0.20%"
"02/01/2007","390.38","400.44","404.73","385.29","","-2.51%"
"01/01/2007","400.44","388.74","403.70","386.87","","3.01%"
"12/01/2006","388.74","384.43","391.59","378.94","","1.12%"
"11/01/2006","384.43","386.53","392.41","373.68","","-0.54%"
"10/01/2006","386.53","384.92","393.59","381.39","","0.42%"
"09/01/2006","384.92","379.54","387.74","375.17","","1.42%"
"08/01/2006","379.54","369.62","381.18","364.10","","2.68%"
"07/01/2006","369.62","350.69","372.23","346.20","","5.40%"
"06/01/2006","350.69","350.62","357.04","341.39","","0.02%"
"05/01/2006","350.62","358.73","359.83","344.90","","-2.26%"
"04/01/2006","358.73","370.66","373.17","354.48","","-3.22%"
"03/01/2006","370.66","375.53","381.62","370.51","","-1.30%"
"02/01/2006","375.53","372.65","381.73","366.00","","0.77%"
"01/01/2006","372.65","367.49","379.38","366.63","","1.40%"
"12/01/2005","367.49","355.50","375.56","355.50","","3.37%"
"11/01/2005","355.50","352.77","362.58","350.16","","0.77%"
"10/01/2005","352.77","363.77","368.66","345.18","","-3.02%"
"09/01/2005","363.77","366.04","375.50","359.65","","-0.62%"
"08/01/2005","366.04","368.09","372.17","357.59","","-0.56%"
"07/01/2005","368.09","359.92","370.98","355.79","","2.27%"
"06/01/2005","359.92","361.47","368.19","359.00","","-0.43%"
"05/01/2005","361.47","358.57","366.63","357.65","","0.81%"
"04/01/2005","358.57","346.92","360.97","342.99","","3.36%"
"03/01/2005","346.92","348.95","357.19","340.72","","-0.58%"
"02/01/2005","348.95","339.13","354.68","338.91","","2.90%"
"01/01/2005","339.13","350.48","351.61","337.61","","-3.24%"
"12/01/2004","350.48","331.87","352.55","331.82","","5.61%"
"11/01/2004","331.87","326.87","336.97","319.67","","1.53%"
"10/01/2004","326.87","334.30","340.40","309.95","","-2.22%"
"09/01/2004","334.30","340.67","348.03","332.72","","-1.87%"
"08/01/2004","340.67","335.43","343.12","322.41","","1.56%"
"07/01/2004","335.43","354.66","354.92","327.95","","-5.42%"
"06/01/2004","354.66","355.90","364.02","350.32","","-0.35%"
"05/01/2004","355.90","357.15","365.05","346.16","","-0.35%"
"04/01/2004","357.15","346.54","365.92","346.53","","3.06%"
"03/01/2004","346.54","363.73","367.31","336.86","","-4.18%"
"02/01/2004","361.64","364.11","369.67","361.64","","0.69%"
"01/01/2004","359.17","351.22","362.30","349.92","","2.72%"
"12/01/2003","349.66","336.63","349.66","335.04","","5.73%"
"11/01/2003","330.72","325.01","336.90","318.03","","1.45%"
"10/01/2003","325.99","329.44","330.96","319.61","","0.66%"
"09/01/2003","323.85","327.84","337.50","322.24","","0.32%"
"08/01/2003","322.82","330.63","332.38","318.92","","-3.86%"
"07/01/2003","335.79","342.93","347.34","335.22","","-1.53%"
"06/01/2003","341.02","324.38","358.18","324.38","","4.24%"
"05/01/2003","327.16","323.08","333.72","317.04","","1.68%"
"04/01/2003","321.76","315.65","321.76","307.83","","3.39%"
"03/01/2003","311.21","298.67","318.62","293.34","","3.36%"
"02/01/2003","301.09","307.28","307.28","291.19","","-1.94%"
"01/01/2003","307.04","317.39","323.47","298.21","","-0.50%"
"12/01/2002","308.58","317.90","317.90","304.17","","-3.66%"
"11/01/2002","320.30","315.42","327.16","314.64","","2.53%"
"10/01/2002","312.40","304.42","324.98","293.90","","5.87%"
"09/01/2002","295.07","302.13","312.38","293.59","","-6.49%"
"08/01/2002","315.56","302.81","331.36","289.14","","1.06%"
"07/01/2002","312.25","308.78","312.63","256.94","","-2.18%"
"06/01/2002","319.20","342.11","342.13","314.82","","-9.24%"
"05/01/2002","351.70","364.31","364.31","347.50","","-2.07%"
"04/01/2002","359.14","384.16","384.16","357.86","","-6.26%"
"03/01/2002","383.14","388.10","394.86","381.67","","0.15%"
"02/01/2002","382.58","382.29","383.70","370.80","","0.25%"
"01/01/2002","381.61","384.28","386.99","373.56","","-1.03%"
"12/01/2001","385.59","399.68","399.68","376.87","","-3.25%"
"11/01/2001","398.56","385.04","401.86","382.41","","4.72%"
"10/01/2001","380.60","388.12","398.22","380.60","","-0.57%"
"09/01/2001","382.79","383.07","389.79","353.28","","1.44%"
"08/01/2001","377.34","388.73","395.19","377.34","","-3.73%"
"07/01/2001","391.95","377.75","391.95","366.35","","5.29%"
"06/01/2001","372.25","394.71","403.43","372.25","","-4.65%"
"05/01/2001","390.42","387.11","400.09","380.16","","1.03%"
"04/01/2001","386.44","366.60","386.44","359.15","","2.66%"
"03/01/2001","376.44","403.98","404.32","345.75","","-7.49%"
"02/01/2001","406.90","410.82","419.30","396.96","","0.12%"
"01/01/2001","406.43","434.87","434.87","393.09","","-8.24%"
"12/01/2000","442.92","422.13","444.98","418.28","","2.72%"
"11/01/2000","431.20","417.49","438.85","409.54","","4.13%"
"10/01/2000","414.08","394.98","416.56","389.56","","3.60%"
"09/01/2000","399.70","381.07","399.70","362.63","","4.96%"
"08/01/2000","380.82","393.68","398.14","374.62","","0.50%"
"07/01/2000","378.92","400.19","408.75","374.33","","-5.67%"
"06/01/2000","401.68","369.68","401.68","357.06","","8.30%"
"05/01/2000","370.90","349.62","372.29","349.62","","5.40%"
"04/01/2000","351.91","340.65","360.54","334.58","","7.86%"
"03/01/2000","326.26","305.31","335.33","283.19","","5.39%"
"02/01/2000","309.58","345.73","352.13","308.89","","-10.50%"
"01/01/2000","345.91","325.12","354.94","312.78","","5.85%"
"12/01/1999","326.78","352.49","353.92","316.36","","-8.95%"
"11/01/1999","358.92","356.68","366.64","352.02","","0.57%"
"10/01/1999","356.87","332.22","356.87","326.11","","10.98%"
"09/01/1999","321.55","355.43","360.58","316.97","","-8.18%"
"08/01/1999","350.18","341.09","367.28","321.43","","3.24%"
"07/01/1999","339.18","362.18","365.55","339.18","","-5.58%"
"06/01/1999","359.21","342.38","359.21","330.65","","4.50%"
"05/01/1999","343.73","359.73","366.52","334.50","","-2.97%"
"04/01/1999","354.26","381.14","401.82","347.08","","-6.72%"
"03/01/1999","379.77","370.13","394.30","367.57","","2.29%"
"02/01/1999","371.27","369.22","376.84","354.62","","0.81%"
"01/01/1999","368.27","366.87","371.98","344.06","","-0.42%"
"12/01/1998","369.84","358.38","370.50","347.56","","4.30%"
"11/01/1998","354.59","338.35","363.74","334.56","","6.01%"
"10/01/1998","334.50","310.38","335.22","296.23","","3.49%"
"09/01/1998","323.23","303.66","335.70","303.66","","11.66%"
"08/01/1998","289.47","323.12","333.53","289.47","","-11.33%"
"07/01/1998","326.46","326.87","347.99","326.46","","0.39%"
"06/01/1998","325.20","302.18","329.55","297.95","","7.16%"
"05/01/1998","303.47","306.43","316.21","300.76","","-2.11%"
"04/01/1998","310.02","304.81","312.13","297.00","","2.29%"
"03/01/1998","303.08","292.27","305.60","286.65","","3.55%"
"02/01/1998","292.68","282.73","292.68","276.57","","5.36%"
"01/01/1998","277.79","260.71","279.09","252.87","","6.88%"
